benchmark,task_id,model_name,side_effect,suboptimal,looping,success,n_steps,error_rate,repeat_rate,max_consec_norm,obs_tokens_per_step,obs_tokens_present,n_step_records,n_actions,path_json_mismatch
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.5666666666666667,341054.6666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9,0.3333333333333333,304315.13333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8666666666666667,177853.83333333334,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,198894.03333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.5666666666666667,0.0333333333333333,217033.3,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,299377.2,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.2333333333333333,233392.8,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.6666666666666666,195589.6,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7333333333333334,0.3666666666666666,287171.6,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,298556.06666666665,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.3333333333333333,189004.3333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,198141.36666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8333333333333334,341376.13333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,297776.4666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.2333333333333333,186749.63333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.4333333333333333,327604.73333333334,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.3666666666666666,329878.7,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.8,338463.0333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.3,180752.3,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,203317.63333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.0333333333333333,219399.56666666668,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,297468.5,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.2,195577.53333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8666666666666667,194752.6,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8,0.7666666666666667,343202.06666666665,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0333333333333333,0.4333333333333333,0.1,296106.93333333335,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.1666666666666666,467318.3,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,199855.1,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.8666666666666667,343730.76666666666,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,263120.63333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.2333333333333333,166082.9,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-google-nexus7-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,202368.96666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-google-nexus7-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8333333333333334,344943.8333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-google-nexus7-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,297864.6666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-google-nexus7-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.1666666666666666,176151.93333333332,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-microsoft-surface-pro3-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,202248.4333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-microsoft-surface-pro3-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8333333333333334,342930.8,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-microsoft-surface-pro3-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.4666666666666667,296822.13333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-microsoft-surface-pro3-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.5333333333333333,177257.86666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-pixel4a-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.5666666666666667,0.5,129880.86666666668,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-pixel4a-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.8666666666666667,343681.73333333334,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-pixel4a-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.7,301922.9666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-max-request-pixel4a-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.1666666666666666,173483.96666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mean-request-microsoft-surface-pro3-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7,0.3333333333333333,109872.96666666666,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mean-request-microsoft-surface-pro3-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.7666666666666667,331355.36666666664,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mean-request-microsoft-surface-pro3-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,298007.6666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mean-request-microsoft-surface-pro3-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.1666666666666666,160811.7,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-lesser-filter-incident-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,199520.5,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-lesser-filter-incident-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,1.0,0.0,30,0.0333333333333333,0.4333333333333333,0.1666666666666666,305478.4666666667,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-lesser-filter-incident-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,299787.5333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-lesser-filter-incident-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9666666666666668,177473.8,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-pixel4a-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,203079.7333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-pixel4a-l2,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,30,0.0333333333333333,0.3,0.1666666666666666,275266.0333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-pixel4a-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,296782.13333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-pixel4a-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.2,263591.9,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-windows-surface-pro4-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.8333333333333334,197300.7,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-windows-surface-pro4-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.1666666666666666,314134.4,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-windows-surface-pro4-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,298003.76666666666,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-median-request-windows-surface-pro4-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,334418.3333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-min-create-problem-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.6,0.4333333333333333,299379.6,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-min-create-problem-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.2,340042.7,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-min-create-problem-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,303628.5,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-min-create-problem-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.1666666666666666,181809.2333333333,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-create-problem-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.0333333333333333,308421.13333333336,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-create-problem-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.5,338927.9,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-create-problem-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.9333333333333332,301712.36666666664,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-create-problem-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.6333333333333333,208730.3,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-greater-filter-asset-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,201866.1,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-greater-filter-asset-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.7333333333333334,0.0333333333333333,263006.0,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-greater-filter-asset-list-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.9333333333333332,0.4666666666666667,267623.93333333335,1,31,30,0
workarena,workarena.servicenow.dashboard-retrieve-incident-and-mode-greater-filter-asset-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.2,180637.7,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1,0.6666666666666667,0.5,260623.86666666667,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-large-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,30,0.1333333333333333,0.2333333333333332,0.1,227064.5,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-large-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8,0.1,197225.46666666667,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.7333333333333334,0.1333333333333333,254811.96666666667,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-medium-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.4666666666666667,0.7666666666666666,0.1,268869.6,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-medium-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.3,0.2333333333333332,0.1,230549.1,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-medium-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.0333333333333333,186217.4333333333,1,31,30,0
workarena,workarena.servicenow.date-based-expense-management-medium-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0666666666666666,0.5666666666666667,0.3,267246.5333333333,1,31,30,0
workarena,workarena.servicenow.filter-incident-list,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.3,0.4666666666666667,0.1666666666666666,214709.56666666668,1,31,30,0
workarena,workarena.servicenow.filter-incident-list,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,17,0.0,0.0588235294117647,0.0588235294117647,177295.41176470587,1,18,17,0
workarena,workarena.servicenow.filter-incident-list,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.8333333333333334,0.7333333333333334,0.7,225005.9333333333,1,31,30,0
workarena,workarena.servicenow.filter-incident-list,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.2666666666666666,0.7333333333333334,0.1333333333333333,226946.03333333333,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-find-total-return-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8333333333333334,0.6,135460.6,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-find-total-return-large-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,20,0.1,0.3,0.3,264181.95,1,21,20,0
workarena,workarena.servicenow.filter-random-expenses-and-find-total-return-large-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.1333333333333333,0.5666666666666667,0.2333333333333333,265275.93333333335,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-find-total-return-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.6,0.3666666666666666,249817.3333333333,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-select-investments-large-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.4666666666666667,0.1333333333333333,578569.9333333333,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-select-investments-large-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,0.0,11,0.2727272727272727,0.1818181818181817,0.1818181818181818,269894.45454545453,1,12,11,0
workarena,workarena.servicenow.filter-random-expenses-and-select-investments-large-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.8666666666666667,0.9,245352.4,1,31,30,0
workarena,workarena.servicenow.filter-random-expenses-and-select-investments-large-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9666666666666668,1.0,211312.53333333333,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0333333333333333,0.1666666666666666,0.0666666666666666,335147.93333333335,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,23,0.1739130434782608,0.3913043478260869,0.1304347826086956,283980.2173913043,1,24,23,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,0.0,0.0,30,0.0333333333333333,0.3333333333333333,0.0333333333333333,359437.86666666664,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-mac-book-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7,0.1,261926.7,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-watch-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,189804.36666666667,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-watch-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.0333333333333333,302951.63333333336,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-watch-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.1666666666666666,0.4,0.1,297265.9,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-apple-watch-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.4333333333333333,293382.5333333333,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-development-laptop-p-c-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.9,0.9333333333333332,187918.63333333333,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-development-laptop-p-c-l2,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,0.0,1.0,15,0.0666666666666666,0.1333333333333333,0.0666666666666666,288991.2,1,16,15,0
workarena,workarena.servicenow.filter-requested-items-and-order-development-laptop-p-c-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.7666666666666666,0.7666666666666667,287819.7,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-development-laptop-p-c-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.8,0.0666666666666666,245992.63333333333,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-standard-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.1,0.2333333333333332,0.1,388874.3,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-standard-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,1.0,1.0,0.0,0.0,30,0.2333333333333333,0.3333333333333333,0.2333333333333333,285473.06666666665,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-standard-laptop-l2,GenericAgent-gpt-4o-2024-11-20,0.0,1.0,1.0,0.0,30,0.0,0.7,0.7,274656.56666666665,1,31,30,0
workarena,workarena.servicenow.filter-requested-items-and-order-standard-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,0.0,1.0,1.0,0.0,30,0.0,0.6666666666666667,0.0333333333333333,250532.6,1,31,30,0
workarena,workarena.servicenow.filter-service-catalog-item-list,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,0.0,1.0,1.0,0.0,30,0.3,0.3666666666666667,0.1,221035.3,1,31,30,0
workarena,workarena.servicenow.filter-service-catalog-item-list,GenericAgent-anthropic_claude-3.7-sonnet,0.0,1.0,1.0,0.0,30,0.5333333333333333,0.5666666666666667,0.2333333333333333,231095.7,1,31,30,0
